#
#  Mapping of v3 names to v4 names
#
#  This file is used by the upgrade tool.
#
3Com-Connect_Id                         	Vendor-Specific.3com.Connect_Id
SoftBank-BB-Unit-MAC                    	Vendor-Specific.SoftBank.BB-Unit-MAC
SoftBank-BB-Unit-Manufacturer           	Vendor-Specific.SoftBank.BB-Unit-Manufacturer
SoftBank-BB-Unit-Model                  	Vendor-Specific.SoftBank.BB-Unit-Model
SoftBank-DNS-IPv6-Primary               	Vendor-Specific.SoftBank.DNS-IPv6-Primary
SoftBank-DNS-IPv6-Secondary             	Vendor-Specific.SoftBank.DNS-IPv6-Secondary
SoftBank-IPv4-Tunnel-Endpoint           	Vendor-Specific.SoftBank.IPv4-Tunnel-Endpoint
SoftBank-IPv4-Tunnel-Local-Address      	Vendor-Specific.SoftBank.IPv4-Tunnel-Local-Address
SoftBank-RouteInfo-Server               	Vendor-Specific.SoftBank.RouteInfo-Server
SoftBank-SNTP-Server                    	Vendor-Specific.SoftBank.SNTP-Server
SoftBank-Syslog-Server                  	Vendor-Specific.SoftBank.Syslog-Server
SoftBank-TFTP-Config-File               	Vendor-Specific.SoftBank.TFTP-Config-File
SoftBank-TFTP-Config-Server             	Vendor-Specific.SoftBank.TFTP-Config-Server
SonicWall-User-Group                    	Vendor-Specific.SonicWall.User-Group
SonicWall-User-Privilege                	Vendor-Specific.SonicWall.User-Privilege
Source-Validation                       	Vendor-Specific.Ericsson-AB.Source-Validation
Subscriber-Profile-Name                 	Vendor-Specific.Ericsson-AB.Subscriber-Profile-Name
Suggested-Rule-Space                    	Vendor-Specific.Ericsson-Packet-Core-Networks.Suggested-Rule-Space
Suggested-Secondary-Rule-Space          	Vendor-Specific.Ericsson-Packet-Core-Networks.Suggested-Secondary-Rule-Space
Surfnet-AVPair                          	Vendor-Specific.Surfnet.AVPair
Surfnet-Service-Identifier              	Vendor-Specific.Surfnet.Service-Identifier
Surfnet-Service-Provider                	Vendor-Specific.Surfnet.Service-Provider
Symbol-Admin-Role                       	Vendor-Specific.Symbol.Admin-Role
Symbol-Allowed-ESSID                    	Vendor-Specific.Symbol.Allowed-ESSID
Symbol-Allowed-Radio                    	Vendor-Specific.Symbol.Allowed-Radio
Symbol-Current-ESSID                    	Vendor-Specific.Symbol.Current-ESSID
Symbol-Downlink-Limit                   	Vendor-Specific.Symbol.Downlink-Limit
Symbol-Expiry-Date-Time                 	Vendor-Specific.Symbol.Expiry-Date-Time
Symbol-Login-Source                     	Vendor-Specific.Symbol.Login-Source
Symbol-Posture-Status                   	Vendor-Specific.Symbol.Posture-Status
Symbol-QoS-Profile                      	Vendor-Specific.Symbol.QoS-Profile
Symbol-Start-Date-Time                  	Vendor-Specific.Symbol.Start-Date-Time
Symbol-Uplink-Limit                     	Vendor-Specific.Symbol.Uplink-Limit
Symbol-User-Group                       	Vendor-Specific.Symbol.User-Group
Symbol-WLAN-Index                       	Vendor-Specific.Symbol.WLAN-Index
T-Systems-Nova-Bandwidth-Max-Down       	Vendor-Specific.T-Systems-Nova.Bandwidth-Max-Down
T-Systems-Nova-Bandwidth-Max-Up         	Vendor-Specific.T-Systems-Nova.Bandwidth-Max-Up
T-Systems-Nova-Bandwidth-Min-Down       	Vendor-Specific.T-Systems-Nova.Bandwidth-Min-Down
T-Systems-Nova-Bandwidth-Min-Up         	Vendor-Specific.T-Systems-Nova.Bandwidth-Min-Up
T-Systems-Nova-Billing-Class-Of-Service 	Vendor-Specific.T-Systems-Nova.Billing-Class-Of-Service
T-Systems-Nova-Location-ID              	Vendor-Specific.T-Systems-Nova.Location-ID
T-Systems-Nova-Location-Name            	Vendor-Specific.T-Systems-Nova.Location-Name
T-Systems-Nova-Logoff-URL               	Vendor-Specific.T-Systems-Nova.Logoff-URL
T-Systems-Nova-Price-Of-Service         	Vendor-Specific.T-Systems-Nova.Price-Of-Service
T-Systems-Nova-Redirection-URL          	Vendor-Specific.T-Systems-Nova.Redirection-URL
T-Systems-Nova-Service-Name             	Vendor-Specific.T-Systems-Nova.Service-Name
T-Systems-Nova-Session-Terminate-EoD    	Vendor-Specific.T-Systems-Nova.Session-Terminate-EoD
T-Systems-Nova-Session-Terminate-Time   	Vendor-Specific.T-Systems-Nova.Session-Terminate-Time
T-Systems-Nova-UnknownAVP               	Vendor-Specific.T-Systems-Nova.UnknownAVP
T-Systems-Nova-Visiting-Provider-Code   	Vendor-Specific.T-Systems-Nova.Visiting-Provider-Code
TP-Access-Class-Id                      	Vendor-Specific.Travelping.Access-Class-Id
TP-Access-Group                         	Vendor-Specific.Travelping.Access-Group
TP-Access-Rule                          	Vendor-Specific.Travelping.Access-Rule
TP-Auth-Reply                           	Vendor-Specific.Travelping.Auth-Reply
TP-CAPWAP-Boot-Version                  	Vendor-Specific.Travelping.CAPWAP-Boot-Version
TP-CAPWAP-GPS-Altitude                  	Vendor-Specific.Travelping.CAPWAP-GPS-Altitude
TP-CAPWAP-GPS-Hdop                      	Vendor-Specific.Travelping.CAPWAP-GPS-Hdop
TP-CAPWAP-GPS-Latitude                  	Vendor-Specific.Travelping.CAPWAP-GPS-Latitude
TP-CAPWAP-GPS-Longitude                 	Vendor-Specific.Travelping.CAPWAP-GPS-Longitude
TP-CAPWAP-GPS-Timestamp                 	Vendor-Specific.Travelping.CAPWAP-GPS-Timestamp
TP-CAPWAP-Hardware-Version              	Vendor-Specific.Travelping.CAPWAP-Hardware-Version
TP-CAPWAP-Max-WIFI-Clients              	Vendor-Specific.Travelping.CAPWAP-Max-WIFI-Clients
TP-CAPWAP-Other-Software-Version        	Vendor-Specific.Travelping.CAPWAP-Other-Software-Version
TP-CAPWAP-POWER-SAVE-BUSY-TIMEOUT       	Vendor-Specific.Travelping.CAPWAP-Power-Save-Busy-Timeout
TP-CAPWAP-POWER-SAVE-IDLE-TIMEOUT       	Vendor-Specific.Travelping.CAPWAP-Power-Save-Idle-Timeout
TP-CAPWAP-Radio-Id                      	Vendor-Specific.Travelping.CAPWAP-Radio-Id
TP-CAPWAP-SSID                          	Vendor-Specific.Travelping.CAPWAP-SSID
TP-CAPWAP-Session-Id                    	Vendor-Specific.Travelping.CAPWAP-Session-Id
TP-CAPWAP-Software-Version              	Vendor-Specific.Travelping.CAPWAP-Software-Version
TP-CAPWAP-Timestamp                     	Vendor-Specific.Travelping.CAPWAP-Timestamp
TP-CAPWAP-WTP-Version                   	Vendor-Specific.Travelping.CAPWAP-WVersion
TP-CAPWAP-WWAN-CREG                     	Vendor-Specific.Travelping.CAPWAP-WWAN-CREG
TP-CAPWAP-WWAN-Cell-Id                  	Vendor-Specific.Travelping.CAPWAP-WWAN-Cell-Id
TP-CAPWAP-WWAN-Id                       	Vendor-Specific.Travelping.CAPWAP-WWAN-Id
TP-CAPWAP-WWAN-LAC                      	Vendor-Specific.Travelping.CAPWAP-WWAN-LAC
TP-CAPWAP-WWAN-Latency                  	Vendor-Specific.Travelping.CAPWAP-WWAN-Latency
TP-CAPWAP-WWAN-MCC                      	Vendor-Specific.Travelping.CAPWAP-WWAN-MCC
TP-CAPWAP-WWAN-MNC                      	Vendor-Specific.Travelping.CAPWAP-WWAN-MNC
TP-CAPWAP-WWAN-RAT                      	Vendor-Specific.Travelping.CAPWAP-WWAN-RAT
TP-CAPWAP-WWAN-RSSi                     	Vendor-Specific.Travelping.CAPWAP-WWAN-RSSi
TP-CAPWAP-Walled-Garden                 	Vendor-Specific.Travelping.CAPWAP-Walled-Garden
TP-DHCP-Client-Id                       	Vendor-Specific.Travelping.DHCP-Client-Id
TP-DHCP-Parameter-Request-List          	Vendor-Specific.Travelping.DHCP-Parameter-Request-List
TP-DHCP-Request-Option-List             	Vendor-Specific.Travelping.DHCP-Request-Option-List
TP-DHCP-Vendor-Class-Id                 	Vendor-Specific.Travelping.DHCP-Vendor-Class-Id
TP-ENC-IV                               	Vendor-Specific.Travelping.ENC-IV
TP-Exit-Access-Class-Id                 	Vendor-Specific.Travelping.Exit-Access-Class-Id
TP-Firmware-Variant                     	Vendor-Specific.Travelping.Firmware-Variant
TP-Firmware-Version                     	Vendor-Specific.Travelping.Firmware-Version
TP-Gateway-Config                       	Vendor-Specific.Travelping.Gateway-Config
TP-Gateway-Version                      	Vendor-Specific.Travelping.Gateway-Version
TP-Host-Name                            	Vendor-Specific.Travelping.Host-Name
TP-Keep-Alive-Timeout                   	Vendor-Specific.Travelping.Keep-Alive-Timeout
TP-Location-Id                          	Vendor-Specific.Travelping.Location-Id
TP-Max-Input-Octets                     	Vendor-Specific.Travelping.Max-Input-Octets
TP-Max-Output-Octets                    	Vendor-Specific.Travelping.Max-Output-Octets
TP-Max-Total-Octets                     	Vendor-Specific.Travelping.Max-Total-Octets
TP-Monitor-Id                           	Vendor-Specific.Travelping.Monitor-Id
TP-Monitor-Session-Id                   	Vendor-Specific.Travelping.Monitor-Session-Id
TP-NAT-IP-Address                       	Vendor-Specific.Travelping.NAT-IP-Address
TP-NAT-Pool-Id                          	Vendor-Specific.Travelping.NAT-Pool-Id
TP-NAT-Port-End                         	Vendor-Specific.Travelping.NAT-Port-End
TP-NAT-Port-Start                       	Vendor-Specific.Travelping.NAT-Port-Start
TP-Password                             	Vendor-Specific.Travelping.Password
TP-Related-Session-Id                   	Vendor-Specific.Travelping.Related-Session-Id
TP-TLS-Auth-Type                        	Vendor-Specific.Travelping.TLS-Auth-Type
TP-TLS-Pre-Shared-Key                   	Vendor-Specific.Travelping.TLS-Pre-Shared-Key
TP-User-Agent                           	Vendor-Specific.Travelping.User-Agent
TP-Zone-Id                              	Vendor-Specific.Travelping.Zone-Id
TTY-Level-Max                           	Vendor-Specific.Ericsson-AB.TTY-Level-Max
TTY-Level-Start                         	Vendor-Specific.Ericsson-AB.TTY-Level-Start
Telebit-Accounting-Info                 	Vendor-Specific.Telebit.Accounting-Info
Telebit-Activate-Command                	Vendor-Specific.Telebit.Activate-Command
Telebit-Login-Command                   	Vendor-Specific.Telebit.Login-Command
Telebit-Login-Option                    	Vendor-Specific.Telebit.Login-Option
Telebit-Port-Name                       	Vendor-Specific.Telebit.Port-Name
Telkom-Access-Type                      	Vendor-Specific.Telkom.Access-Type
Telkom-Degrade-Token                    	Vendor-Specific.Telkom.Degrade-Token
Telkom-Service-Type                     	Vendor-Specific.Telkom.Service-Type
Telrad-C-VLAN-ID                        	Vendor-Specific.Telrad.TSDF-Table.TSDF-Parameters.C-VLAN-ID
Telrad-C-VLAN-ID-Retag                  	Vendor-Specific.Telrad.TSDF-Table.TSDF-Parameters.C-VLAN-ID-Retag
Telrad-Item-Identity                    	Vendor-Specific.Telrad.TSDF-Table.Item-Identity
Telrad-Reference-QOS-Profile-Name       	Vendor-Specific.Telrad.TSDF-Table.TSDF-Parameters.Reference-QOS-Profile-Name
Telrad-Reference-VPWS-PDN-Name          	Vendor-Specific.Telrad.TSDF-Table.Reference-VPWS-PDN-Name
Telrad-S-VLAN-ID                        	Vendor-Specific.Telrad.TSDF-Table.TSDF-Parameters.S-VLAN-ID
Time-First-Usage                        	Vendor-Specific.VerizonWireless.Time-First-Usage
Time-Last-Usage                         	Vendor-Specific.VerizonWireless.Time-Last-Usage
Timetra-Access                          	Vendor-Specific.Nokia-SR.Timetra-Access
Timetra-Action                          	Vendor-Specific.Nokia-SR.Timetra-Action
Timetra-Cmd                             	Vendor-Specific.Nokia-SR.Timetra-Cmd
Timetra-Default-Action                  	Vendor-Specific.Nokia-SR.Timetra-Default-Action
Timetra-Exec-File                       	Vendor-Specific.Nokia-SR.Timetra-Exec-File
Timetra-Home-Directory                  	Vendor-Specific.Nokia-SR.Timetra-Home-Directory
Timetra-Profile                         	Vendor-Specific.Nokia-SR.Timetra-Profile
Timetra-Restrict-To-Home                	Vendor-Specific.Nokia-SR.Timetra-Restrict-To-Home
Trapeze-Audit                           	Vendor-Specific.Trapeze.Audit
Trapeze-CoA-Username                    	Vendor-Specific.Trapeze.CoA-Username
Trapeze-Encryption-Type                 	Vendor-Specific.Trapeze.Encryption-Type
Trapeze-End-Date                        	Vendor-Specific.Trapeze.End-Date
Trapeze-Mobility-Profile                	Vendor-Specific.Trapeze.Mobility-Profile
Trapeze-QoS-Profile                     	Vendor-Specific.Trapeze.QoS-Profile
Trapeze-SSID                            	Vendor-Specific.Trapeze.SSID
Trapeze-Simultaneous-Logins             	Vendor-Specific.Trapeze.Simultaneous-Logins
Trapeze-Start-Date                      	Vendor-Specific.Trapeze.Start-Date
Trapeze-Time-Of-Day                     	Vendor-Specific.Trapeze.Time-Of-Day
Trapeze-URL                             	Vendor-Specific.Trapeze.URL
Trapeze-User-Group-Name                 	Vendor-Specific.Trapeze.User-Group-Name
Trapeze-VLAN-Name                       	Vendor-Specific.Trapeze.VLAN-Name
TrippLite-Authorization                 	Vendor-Specific.TrippLite.Authorization
TrippLite-Message                       	Vendor-Specific.TrippLite.Message
TrippLite-Outlet-Realms                 	Vendor-Specific.TrippLite.Outlet-Realms
TrippLite-User-Role                     	Vendor-Specific.TrippLite.User-Role
Tropos-Average-RSSI                     	Vendor-Specific.Tropos.Average-RSSI
Tropos-Capability-Info                  	Vendor-Specific.Tropos.Capability-Info
Tropos-Cell-Location                    	Vendor-Specific.Tropos.Cell-Location
Tropos-Cell-Name                        	Vendor-Specific.Tropos.Cell-Name
Tropos-Channel                          	Vendor-Specific.Tropos.Channel
Tropos-Class-Mult                       	Vendor-Specific.Tropos.Class-Mult
Tropos-Input-Cap                        	Vendor-Specific.Tropos.Input-Cap
Tropos-Latitude                         	Vendor-Specific.Tropos.Latitude
Tropos-Layer2-Input-Drops               	Vendor-Specific.Tropos.Layer2-Input-Drops
Tropos-Layer2-Input-Frames              	Vendor-Specific.Tropos.Layer2-Input-Frames
Tropos-Layer2-Input-Octets              	Vendor-Specific.Tropos.Layer2-Input-Octets
Tropos-Layer2-Output-Frames             	Vendor-Specific.Tropos.Layer2-Output-Frames
Tropos-Layer2-Output-Octets             	Vendor-Specific.Tropos.Layer2-Output-Octets
Tropos-Longitude                        	Vendor-Specific.Tropos.Longitude
Tropos-Noise-Floor                      	Vendor-Specific.Tropos.Noise-Floor
Tropos-Noise-Upper-Bound                	Vendor-Specific.Tropos.Noise-Upper-Bound
Tropos-Output-Cap                       	Vendor-Specific.Tropos.Output-Cap
Tropos-Rates-Received                   	Vendor-Specific.Tropos.Rates-Received
Tropos-Rates-Sent                       	Vendor-Specific.Tropos.Rates-Sent
Tropos-Release                          	Vendor-Specific.Tropos.Release
Tropos-Retries-Sent                     	Vendor-Specific.Tropos.Retries-Sent
Tropos-Retry-Bits                       	Vendor-Specific.Tropos.Retry-Bits
Tropos-Routed-Time                      	Vendor-Specific.Tropos.Routed-Time
Tropos-Routless-Since                   	Vendor-Specific.Tropos.Routless-Since
Tropos-Secondary-IP                     	Vendor-Specific.Tropos.Secondary-IP
Tropos-Serial-Number                    	Vendor-Specific.Tropos.Serial-Number
Tropos-Terminate-Cause                  	Vendor-Specific.Tropos.Terminate-Cause
Tropos-Unicast-Cipher                   	Vendor-Specific.Tropos.Unicast-Cipher
Trust-Router-APC                        	Vendor-Specific.UKERNA.Trust-Router-APC
Trust-Router-COI                        	Vendor-Specific.UKERNA.Trust-Router-COI
Tunnel-Algorithm                        	Vendor-Specific.Ericsson-AB.Tunnel-Algorithm
Tunnel-Checksum                         	Vendor-Specific.Ericsson-AB.Tunnel-Checksum
Tunnel-Client-Int-Addr                  	Vendor-Specific.Ericsson-AB.Tunnel-Client-Int-Addr
Tunnel-Client-Rhost                     	Vendor-Specific.Ericsson-AB.Tunnel-Client-Rhost
Tunnel-Client-VPN                       	Vendor-Specific.Ericsson-AB.Tunnel-Client-VPN
Tunnel-Cmd-Timeout                      	Vendor-Specific.Ericsson-AB.Tunnel-Cmd-Timeout
Tunnel-Context                          	Vendor-Specific.Ericsson-AB.Tunnel-Context
Tunnel-DNIS                             	Vendor-Specific.Ericsson-AB.Tunnel-DNIS
Tunnel-Deadtime                         	Vendor-Specific.Ericsson-AB.Tunnel-Deadtime
Tunnel-Domain                           	Vendor-Specific.Ericsson-AB.Tunnel-Domain
Tunnel-Flow-Control                     	Vendor-Specific.Ericsson-AB.Tunnel-Flow-Control
Tunnel-Function                         	Vendor-Specific.Ericsson-AB.Tunnel-Function
Tunnel-Group                            	Vendor-Specific.Ericsson-AB.Tunnel-Group
Tunnel-Hello-Timer                      	Vendor-Specific.Ericsson-AB.Tunnel-Hello-Timer
Tunnel-L2F-Second-Password              	Vendor-Specific.Ericsson-AB.Tunnel-L2F-Second-Password
Tunnel-Local-Name                       	Vendor-Specific.Ericsson-AB.Tunnel-Local-Name
Tunnel-Max-Sessions                     	Vendor-Specific.Ericsson-AB.Tunnel-Max-Sessions
Tunnel-Max-Tunnels                      	Vendor-Specific.Ericsson-AB.Tunnel-Max-Tunnels
Tunnel-Police-Burst                     	Vendor-Specific.Ericsson-AB.Tunnel-Police-Burst
Tunnel-Police-Excess-Burst              	Vendor-Specific.Ericsson-AB.Tunnel-Police-Excess-Burst
Tunnel-Police-Rate                      	Vendor-Specific.Ericsson-AB.Tunnel-Police-Rate
Tunnel-Profile                          	Vendor-Specific.Ericsson-AB.Tunnel-Profile
Tunnel-Rate-Limit-Burst                 	Vendor-Specific.Ericsson-AB.Tunnel-Rate-Limit-Burst
Tunnel-Rate-Limit-Excess-Burst          	Vendor-Specific.Ericsson-AB.Tunnel-Rate-Limit-Excess-Burst
Tunnel-Rate-Limit-Rate                  	Vendor-Specific.Ericsson-AB.Tunnel-Rate-Limit-Rate
Tunnel-Remote-Name                      	Vendor-Specific.Ericsson-AB.Tunnel-Remote-Name
Tunnel-Retransmit                       	Vendor-Specific.Ericsson-AB.Tunnel-Retransmit
Tunnel-Server-Int-Addr                  	Vendor-Specific.Ericsson-AB.Tunnel-Server-Int-Addr
Tunnel-Server-Rhost                     	Vendor-Specific.Ericsson-AB.Tunnel-Server-Rhost
Tunnel-Server-VPN                       	Vendor-Specific.Ericsson-AB.Tunnel-Server-VPN
Tunnel-Session-Auth                     	Vendor-Specific.Ericsson-AB.Tunnel-Session-Auth
Tunnel-Session-Auth-Ctx                 	Vendor-Specific.Ericsson-AB.Tunnel-Session-Auth-Ctx
Tunnel-Session-Auth-Service-Grp         	Vendor-Specific.Ericsson-AB.Tunnel-Session-Auth-Service-Grp
Tunnel-Static                           	Vendor-Specific.Ericsson-AB.Tunnel-Static
Tunnel-Window                           	Vendor-Specific.Ericsson-AB.Tunnel-Window
UE-Info-Type                            	Vendor-Specific.VerizonWireless.UE-Info-Type
UE-Info-Value                           	Vendor-Specific.VerizonWireless.UE-Info-Value
UKERNA-GSS-Acceptor-Host-Name           	Vendor-Specific.UKERNA.GSS-Acceptor-Host-Name
